measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,205,Republic of Côte d'Ivoire,3,Both,22,All ages,294,All causes,1,Number,1981,100570.5428,108725.2014,92367.09992
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1993,70005.46152,75430.85202,64911.13957
1,Deaths,145,State of Kuwait,3,Both,22,All ages,294,All causes,1,Number,1982,4666.800025,4775.770563,4557.77556
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1994,68510.34679,74352.77904,63317.90993
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,1,Number,1980,35640.47731,39300.76019,32343.07962
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1995,65897.70189,71479.53174,60797.08516
1,Deaths,28,Solomon Islands,3,Both,22,All ages,294,All causes,1,Number,1980,1997.723335,2343.478581,1707.694656
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1996,63731.02761,69356.05532,58848.61742
1,Deaths,123,Republic of Peru,3,Both,22,All ages,294,All causes,1,Number,1982,143643.1516,157249.4042,130058.7217
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1997,61394.58872,66964.86389,56643.18505
1,Deaths,55,Republic of Slovenia,3,Both,22,All ages,294,All causes,1,Number,1980,18706.33933,19075.65625,18337.7731
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1998,59532.77555,64856.07115,54992.9919
1,Deaths,205,Republic of Côte d'Ivoire,3,Both,22,All ages,294,All causes,1,Number,1983,106488.4928,114782.3961,98213.61284
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1999,57211.86871,61783.23964,52908.29549
1,Deaths,164,Federal Democratic Republic of Nepal,3,Both,22,All ages,294,All causes,1,Number,1981,251117.0732,277983.3604,225068.1497
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2000,55495.54526,60180.3673,51416.25539
1,Deaths,195,Republic of Namibia,3,Both,22,All ages,294,All causes,1,Number,1981,10661.0979,11641.49891,9675.355867
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2001,53331.449,58054.38137,49208.82594
1,Deaths,90,Kingdom of Norway,3,Both,22,All ages,294,All causes,1,Number,1982,41661.24422,42088.2015,41208.9789
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2002,51369.45551,55741.81575,47369.81204
1,Deaths,204,Republic of Chad,3,Both,22,All ages,294,All causes,1,Number,1982,92106.97073,99368.09542,84961.99621
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2003,49440.76865,53784.43735,45271.90744
1,Deaths,59,Republic of Latvia,3,Both,22,All ages,294,All causes,1,Number,1981,32394.45381,32925.35331,31917.32278
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2004,47566.98271,51911.3608,43646.93477
1,Deaths,146,Lebanese Republic,3,Both,22,All ages,294,All causes,1,Number,1982,51982.9277,143078.385,22381.92132
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2005,45638.60576,49950.88629,41611.66504
1,Deaths,416,Tuvalu,3,Both,22,All ages,294,All causes,1,Number,1982,120.2744867,136.2938195,104.7781951
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2006,43765.54082,48015.81687,39873.15196
1,Deaths,37,Kyrgyz Republic,3,Both,22,All ages,294,All causes,1,Number,1983,34792.29275,36709.1331,32831.95355
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2007,42204.06043,46427.73283,38131.92678
1,Deaths,180,Republic of Kenya,3,Both,22,All ages,294,All causes,1,Number,1983,158933.5033,169370.2759,149802.26
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2008,40681.191,44865.86039,36750.29028
1,Deaths,136,Republic of Paraguay,3,Both,22,All ages,294,All causes,1,Number,1980,15374.41933,16712.77387,14130.25989
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2009,39543.10539,43710.72547,35645.72441
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,1,Number,1980,701.4136735,756.1674713,652.1522165
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2010,38677.34628,42798.88654,34764.93589
1,Deaths,178,State of Eritrea,3,Both,22,All ages,294,All causes,1,Number,1982,51513.61393,56144.43612,47613.15623
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2011,37632.46965,42166.14663,33736.6661
1,Deaths,150,Sultanate of Oman,3,Both,22,All ages,294,All causes,1,Number,1980,10613.82872,12712.73993,8920.226506
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2012,36670.39961,41381.34326,32641.19977
1,Deaths,101,Canada,3,Both,22,All ages,294,All causes,1,Number,1983,174052.3017,174901.7984,173347.4637
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2013,35992.24496,40790.41996,31835.71638
1,Deaths,88,Republic of Malta,3,Both,22,All ages,294,All causes,1,Number,1980,3145.463562,3214.955167,3071.411808
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2014,35366.26219,40354.80674,30906.89264
1,Deaths,396,Republic of San Marino,3,Both,22,All ages,294,All causes,1,Number,1980,158.4842479,177.2428255,140.4600578
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2015,34912.08309,40003.48313,30166.28193
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,294,All causes,1,Number,1980,3837.473895,4674.434622,3173.888399
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2016,34493.24295,39950.65456,29655.56802
1,Deaths,25,Federated States of Micronesia,3,Both,22,All ages,294,All causes,1,Number,1980,815.0247453,939.2372989,698.2170997
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2017,34134.19865,39773.71146,29214.25879
1,Deaths,203,Republic of Cabo Verde,3,Both,22,All ages,294,All causes,1,Number,1981,2454.002183,2622.777589,2295.263552
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2018,33803.27811,39425.84305,28878.77858
1,Deaths,33,Republic of Armenia,3,Both,22,All ages,294,All causes,1,Number,1980,19646.85146,20996.69039,18305.06589
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2019,33459.79998,39186.12442,28510.26957
1,Deaths,38,Mongolia,3,Both,22,All ages,294,All causes,1,Number,1983,18464.66378,20254.08307,16714.44541
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2020,33267.57914,39153.64123,28141.30289
1,Deaths,28,Solomon Islands,3,Both,22,All ages,294,All causes,1,Number,1982,2058.701288,2436.271228,1749.97374
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,3,Rate,2021,35373.17435,41618.04741,29547.59346
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,294,All causes,1,Number,1983,275951.076,296720.3709,255703.0224
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1990,45881.50341,49354.39386,42588.72587
1,Deaths,132,Republic of Panama,3,Both,22,All ages,294,All causes,1,Number,1983,8594.519408,8920.972768,8300.872289
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1991,44481.95458,47455.13824,41561.012
1,Deaths,136,Republic of Paraguay,3,Both,22,All ages,294,All causes,1,Number,1981,15120.5252,16517.00403,13863.35104
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1992,43256.19474,46393.20491,40293.28707
1,Deaths,186,Republic of Seychelles,3,Both,22,All ages,294,All causes,1,Number,1980,429.0099302,447.3138769,410.3027284
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1993,42123.34565,45168.36261,39335.14268
1,Deaths,122,Republic of Ecuador,3,Both,22,All ages,294,All causes,1,Number,1983,52949.64861,54595.60125,51310.83254
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1994,41101.50577,44228.93921,38425.76447
1,Deaths,34,Republic of Azerbaijan,3,Both,22,All ages,294,All causes,1,Number,1981,48001.07547,50260.93356,45937.82664
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1995,40130.07147,43260.43631,37329.92109
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,1,Number,1983,37046.01295,40249.93414,34018.88849
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1996,39249.4563,42597.68647,36442.48696
1,Deaths,213,Republic of the Niger,3,Both,22,All ages,294,All causes,1,Number,1981,139936.4473,150339.6507,130665.6995
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1997,38630.36914,41724.86778,35801.80165
1,Deaths,214,Federal Republic of Nigeria,3,Both,22,All ages,294,All causes,1,Number,1980,1074280.942,1150544.673,997559.9533
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1998,38238.66726,41609.00257,35505.77985
1,Deaths,67,Japan,3,Both,22,All ages,294,All causes,1,Number,1983,735062.6284,737387.5916,732639.0928
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,1999,37830.96402,41184.92987,35203.24789
1,Deaths,122,Republic of Ecuador,3,Both,22,All ages,294,All causes,1,Number,1980,53950.68619,55974.16375,52115.6457
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2000,37224.78946,40547.53788,34405.38829
1,Deaths,57,Republic of Belarus,3,Both,22,All ages,294,All causes,1,Number,1982,95107.62419,96173.23276,94030.10707
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2001,36821.84787,39833.55938,34058.35704
1,Deaths,155,Republic of Turkey,3,Both,22,All ages,294,All causes,1,Number,1980,407697.0538,452117.143,368715.1813
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2002,36396.65245,39760.35228,33466.90764
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,1,Number,1981,11922.89358,13944.45788,10402.02453
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2003,35966.95558,39685.28542,32948.77349
1,Deaths,133,Bolivarian Republic of Venezuela,3,Both,22,All ages,294,All causes,1,Number,1983,76727.63935,77606.94818,75829.77299
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2004,40143.16521,43544.67138,37255.57525
1,Deaths,193,Republic of Botswana,3,Both,22,All ages,294,All causes,1,Number,1983,8959.101325,10238.29928,7789.038656
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2005,35024.96981,38442.69954,31804.29058
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,294,All causes,1,Number,1981,563.2684266,618.3090423,510.7363797
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2006,34757.8123,37961.04957,31568.2526
1,Deaths,169,Central African Republic,3,Both,22,All ages,294,All causes,1,Number,1981,41160.93702,45595.31119,36871.11168
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2007,34168.01874,37700.54907,31247.36335
1,Deaths,29,Kingdom of Tonga,3,Both,22,All ages,294,All causes,1,Number,1980,562.3194338,613.0788284,513.384832
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2008,33757.75175,37305.30704,30940.0174
1,Deaths,52,Romania,3,Both,22,All ages,294,All causes,1,Number,1982,223370.862,224811.3681,221928.2592
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2009,33410.82591,36761.82033,30452.65425
1,Deaths,150,Sultanate of Oman,3,Both,22,All ages,294,All causes,1,Number,1982,10422.04704,12576.68504,8645.80954
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2010,32926.30757,36547.68675,29728.73953
1,Deaths,140,Kingdom of Bahrain,3,Both,22,All ages,294,All causes,1,Number,1980,1568.125554,1688.68643,1459.262816
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2011,32332.54061,35610.9748,29097.11781
1,Deaths,121,Plurinational State of Bolivia,3,Both,22,All ages,294,All causes,1,Number,1980,65608.27048,70512.80936,60810.50985
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2012,31898.50116,35591.64822,28585.68362
1,Deaths,118,Republic of Suriname,3,Both,22,All ages,294,All causes,1,Number,1983,2648.391277,2772.777217,2525.624573
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2013,31565.20206,34806.04219,28237.16628
1,Deaths,58,Republic of Estonia,3,Both,22,All ages,294,All causes,1,Number,1982,17979.42741,18376.92653,17570.96979
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2014,31205.18301,34754.18731,27854.58889
1,Deaths,74,Principality of Andorra,3,Both,22,All ages,294,All causes,1,Number,1980,132.4722894,177.0479509,98.16318156
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2015,30966.37367,35118.23468,27463.2226
1,Deaths,215,Democratic Republic of Sao Tome and Principe,3,Both,22,All ages,294,All causes,1,Number,1980,976.0447334,1026.069461,927.4649782
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2016,30631.20589,34582.95532,27105.47593
1,Deaths,165,Islamic Republic of Pakistan,3,Both,22,All ages,294,All causes,1,Number,1981,926864.8683,982573.7678,871898.4755
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2017,30480.02141,34322.72309,26912.30998
1,Deaths,76,Kingdom of Belgium,3,Both,22,All ages,294,All causes,1,Number,1982,112702.8589,113508.44,111952.77
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2018,30421.60858,34210.39569,26585.44489
1,Deaths,161,People's Republic of Bangladesh,3,Both,22,All ages,294,All causes,1,Number,1980,1191734.733,1274584.288,1104668.685
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2019,30196.00539,34421.24292,26157.70338
1,Deaths,141,Arab Republic of Egypt,3,Both,22,All ages,294,All causes,1,Number,1980,534896.4847,565367.7589,506933.2139
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2020,31603.32486,35688.58806,27435.68895
1,Deaths,108,Belize,3,Both,22,All ages,294,All causes,1,Number,1981,884.1334756,943.5033109,825.8051886
2,DALYs (Disability-Adjusted Life Years),11,Republic of Indonesia,3,Both,22,All ages,294,All causes,3,Rate,2021,34117.6965,39010.96932,29213.87083
1,Deaths,207,Republic of Ghana,3,Both,22,All ages,294,All causes,1,Number,1981,137694.8027,151739.4455,124640.0373
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,3,Rate,1990,99324.44986,111405.426,88830.39648
1,Deaths,43,Republic of Albania,3,Both,22,All ages,294,All causes,1,Number,1982,16258.38661,17768.83572,14875.45109
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,3,Rate,1991,95621.87572,106475.1059,86007.10724
1,Deaths,11,Republic of Indonesia,3,Both,22,All ages,294,All causes,1,Number,1982,1418392.028,1497990.224,1336799.764
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,3,Rate,1992,92762.33627,103337.1268,83492.81517
1,Deaths,127,Republic of El Salvador,3,Both,22,All ages,294,All causes,1,Number,1980,42370.39175,44445.75861,40319.86556
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,3,Rate,1993,90015.31349,99424.39504,81506.61007
1,Deaths,34,Republic of Azerbaijan,3,Both,22,All ages,294,All causes,1,Number,1980,47122.88645,49597.57272,44952.73025
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,3,Rate,1994,87492.91005,96133.57812,79838.61785
1,Deaths,20,Socialist Republic of Viet Nam,3,Both,22,All ages,294,All causes,1,Number,1983,439868.9376,519972.7547,385095.4035
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,3,Rate,1995,83956.46852,92019.63903,76555.78056
1,Deaths,160,Islamic Republic of Afghanistan,3,Both,22,All ages,294,All causes,1,Number,1980,291653.3888,386894.9322,242461.7169
